"","date","junin.temp_max","junin.humedad_max","junin.temp_med","junin.radiacion_med","junin.humedad_med","junin.temp_min","junin.humedad_min","tunuyan.temp_max","tunuyan.humedad_max","tunuyan.temp_med","tunuyan.radiacion_med","tunuyan.humedad_med","tunuyan.temp_min","tunuyan.humedad_min","agua_amarga.temp_max","agua_amarga.humedad_max","agua_amarga.temp_med","agua_amarga.radiacion_med","agua_amarga.humedad_med","agua_amarga.temp_min","agua_amarga.humedad_min","las_paredes.temp_max","las_paredes.humedad_max","las_paredes.temp_med","las_paredes.radiacion_med","las_paredes.humedad_med","las_paredes.temp_min","las_paredes.humedad_min","la_llave.temp_max","la_llave.humedad_max","la_llave.temp_med","la_llave.radiacion_med","la_llave.humedad_med","la_llave.temp_min","la_llave.humedad_min"
"2001-11-29",2001-11-29,24.39,60,19.2466666666667,492.933333333333,25.4,11.83,11,21.14,80,15.4416666666667,233,40.875,8.47,25,20.96,51,15.0791666666667,235.625,34.1666666666667,11.06,23,23.92,55,16.7375,355.875,30.0833333333333,8.7,18,23.95,52,17.4791666666667,358.916666666667,38.0833333333333,12.72,27
"2001-11-30",2001-11-30,30,67,22.6058823529412,544.058823529412,21.7647058823529,8.42,9,28.38,84,15.275,343.666666666667,50.875,2.39,15,26.96,56,16.5291666666667,376.708333333333,33.5,6.44,15,31.37,64,17.8173913043478,354.869565217391,32.4347826086956,3.75,12,30.34,80,18.1695652173913,365.95652173913,42.9565217391304,4,23
"2001-12-01",2001-12-01,31.09,63,24.1235294117647,523.529411764706,18.7647058823529,13.52,9,28.85,85,16.475,296.958333333333,51.3333333333333,3.34,14,27.32,67,19.0541666666667,320.625,27.125,10.59,14,29.05,73,17.7833333333333,298.75,38.8333333333333,9.44,20,29.13,77,18.425,320.291666666667,46.625,8.08,30
"2001-12-02",2001-12-02,15.49,87,10.88,267.2,74.1,4.77,61,12.93,84,10.0833333333333,63.7083333333333,76.5833333333333,8.31,58,12.62,80,8.93333333333333,85.375,75.875,6.88,66,14.08,84,9.65833333333333,113.125,70.9166666666667,6.36,42,15.31,89,11.1,197.333333333333,70.8333333333333,7.83,43
"2001-12-03",2001-12-03,26.4,92,19.0625,597.9375,45.375,6.21,19,26.24,86,13.9708333333333,359,60.9583333333333,3.29,23,24.49,80,13.5375,384.083333333333,55.8333333333333,4.06,26,27.84,81,15.625,376.791666666667,47.9583333333333,2.88,17,27.56,87,15.8666666666667,383.875,56.9583333333333,4.62,27
"2001-12-04",2001-12-04,32.81,81,25.7,573.3125,30.3125,10.9,9,30.34,87,18.1416666666667,346.666666666667,56.8333333333333,6,16,28.61,69,19.8041666666667,376.333333333333,41.0833333333333,10.11,16,34,73,21.6416666666667,368.25,39.5,9.18,15,34.1,87,21.9575757575758,273.727272727273,47.7272727272727,7.11,24
"2001-12-05",2001-12-05,31.96,84,22.8090909090909,422.363636363636,38.0909090909091,10.75,12,30.16,84,19.9875,349.125,45.9166666666667,10.65,17,28.51,47,21.0916666666667,372.625,30.7083333333333,15.24,20,29.52,65,22.1958333333333,368.916666666667,32.625,15.42,22,30.75,49,23.9820512820513,231.974358974359,37.8461538461538,17.12,32
"2001-12-06",2001-12-06,35.96,60,28.23125,530.6875,26.375,16.96,11,32.5,85,20.9583333333333,336.583333333333,54,9.21,19,31.73,54,22.6416666666667,367.5,35.875,13.57,17,35.06,68,22.2791666666667,256.708333333333,44.9583333333333,13.03,21,34.33,83,23.2166666666667,281.333333333333,51.9166666666667,13.29,28
"2001-12-07",2001-12-07,28.33,61,21.5227272727273,387.363636363636,29.0454545454545,15.31,12,25.03,74,18.2166666666667,268.375,43.0416666666667,10.21,20,24.46,45,19.125,304.583333333333,29.75,14.26,19,25.65,57,18.7791666666667,309.958333333333,31.4166666666667,10.06,20,26.04,55,19.7208333333333,279.416666666667,38.0416666666667,12.8,29
"2001-12-08",2001-12-08,26.4,62,19.3588235294118,553.882352941176,28.9411764705882,10.24,13,24.26,76,15.8458333333333,354.958333333333,38.5416666666667,7.42,22,21.99,47,15.4,380.041666666667,32.5,8.21,24,25.6,77,12.6145833333333,189.916666666667,35.75,1.88,18,25.49,78,15.6,386.5,42.9166666666667,3.18,28
"2001-12-09",2001-12-09,32.74,67,24.1777777777778,511.111111111111,35.2222222222222,13.06,15,29.8,83,17.6833333333333,345.708333333333,56.375,5.65,24,28.28,61,18.9791666666667,371.958333333333,39.1666666666667,8.85,22,33.61,66,20.5541666666667,367.25,36.5,6.13,22,32.89,73,20.6916666666667,374.583333333333,44.625,5.57,33
"2001-12-10",2001-12-10,35.55,74,26.03,448.25,39.2,13.59,15,33.18,86,20.7083333333333,331.333333333333,57.8333333333333,8.67,18,32.12,58,22.9333333333333,369.625,37.5416666666667,12.77,21,35.96,53,29.45,543.372340425532,30.5106382978723,14.54,21,35.08,68,25.4583333333333,359.625,47.0416666666667,13.85,32
"2001-12-11",2001-12-11,31.65,62,25.8052631578947,391.684210526316,38,17.58,25,31.01,82,21.9916666666667,300.375,50.1666666666667,14.13,28,29.33,45,22.9916666666667,320.416666666667,34.6666666666667,16.99,28,31.27,50,24.15,349.75,36.2916666666667,17.43,28,31.06,54,24.85,360.75,43.2916666666667,18.74,35
"2001-12-12",2001-12-12,32.92,68,27.0764705882353,408.529411764706,36.7058823529412,15.8,15,30.52,85,21.7541666666667,221.75,56.875,13.39,25,30.19,57,22.5125,216.708333333333,42.0416666666667,16.24,19,33.28,85,22.9892857142857,230.5,50.8214285714286,15.49,29,33.43,80,23.792,295.88,55.14,16.71,40
"2001-12-13",2001-12-13,32.3,79,25.9588235294118,448.705882352941,42.1764705882353,18.02,22,30.52,85,20.6239436619718,156.12676056338,58.5774647887324,12.57,30,29.05,68,21.05,238.75,47.875,14.59,28,32.71,84,22.2291666666667,275.666666666667,52.625,11.93,27,33.33,88,22.9666666666667,327.208333333333,64,13.47,36
"2001-12-14",2001-12-14,35.24,72,28.7933333333333,539.4,34.2,17.5,13,32.07,81,21.0416666666667,232.333333333333,59.0833333333333,12.24,24,31.99,55,23.5458333333333,330.25,37.3333333333333,14.88,20,33.82,86,24.1125,362.958333333333,53,14.7,27,34.08,89,25.2625,371.916666666667,60.2916666666667,16.63,36
"2001-12-15",2001-12-15,36.56,72,30.11875,531.5,37,21.06,15,33.9,86,23.8708333333333,319.541666666667,55.625,12.93,23,33.36,58,25.3541666666667,314.333333333333,38.75,16.06,24,35.81,82,24.825,345.625,49.7083333333333,14.26,18,35.42,89,26.3958333333333,369.291666666667,53.8333333333333,15.19,30
"2001-12-16",2001-12-16,38.79,68,31.6875,569,33.5,21.29,12,35.16,84,24.275,333.958333333333,56.5416666666667,12.98,24,35.65,56,26.7458333333333,350.041666666667,35.4583333333333,16.01,22,36.4,76,26.0833333333333,351.666666666667,49.5,16.01,30,37.36,86,27.3,360.625,54.625,16.83,34
"2001-12-17",2001-12-17,37.41,74,26.1823529411765,455.941176470588,53.2352941176471,21.01,36,27.89,78,22.9916666666667,89.8333333333333,58.4583333333333,19.62,38,28.72,81,22.8208333333333,100.333333333333,55,18.3,33,26.68,74,21.1125,66.0833333333333,63.0833333333333,18.51,42,29.21,79,22.1041666666667,80.2916666666667,67.4583333333333,19.05,43
"2001-12-18",2001-12-18,35.52,96,26.3,364,56.7142857142857,17.22,23,35.52,87,24.3125,322.833333333333,60.7916666666667,16.01,28,34.23,81,24.55,354.75,53.25,16.09,23,35.45,88,25.625,350.75,55.9583333333333,15.68,29,36.74,93,25.6964285714286,311.392857142857,60.3928571428571,15.75,36
"2001-12-19",2001-12-19,32.45,64,26.0047619047619,404.904761904762,30.5238095238095,21.11,9,29.8,76,22.3208333333333,323.041666666667,48.5416666666667,13.83,18,28.56,58,23,308.416666666667,34.75,18.51,16,30.39,78,23.1434782608696,390.086956521739,38.4347826086956,15.6,20,32.04,74,23.575,192.954545454545,45.1818181818182,15.68,27
"2001-12-20",2001-12-20,36.69,47,29.06875,525.875,23.3125,18.85,11,34.21,84,20.8666666666667,331.75,49.8333333333333,8.44,18,33.64,45,22.9583333333333,347.625,28.8333333333333,13.54,15,32.66,64,21.7791666666667,312.458333333333,37.2916666666667,11,18,32.56,73,23.9857142857143,483.357142857143,42.4081632653061,11.39,29
"2001-12-21",2001-12-21,28.43,67,23.48125,419.875,28.375,15.96,13,27.25,76,19.2583333333333,232.5,40.0416666666667,12.88,19,25.16,40,19.6625,232.666666666667,27.6666666666667,15.06,19,28.07,64,18.9833333333333,339.583333333333,37.0833333333333,10.16,22,29.41,66,20.5333333333333,333.166666666667,40.5,12.44,29
"2001-12-22",2001-12-22,33.46,62,26.4058823529412,547.823529411765,30.4705882352941,15.37,11,30.75,85,19.4434782608696,352.130434782609,54,6.98,22,29.95,54,20.6041666666667,364.75,35.0416666666667,10.49,18,34.39,62,23.75,367.083333333333,34.1666666666667,12.11,16,34.31,81,23.2333333333333,375.208333333333,48.2083333333333,9.54,27
"2001-12-23",2001-12-23,36.14,62,28.8388888888889,477.333333333333,24.8333333333333,18.56,10,33.3,84,21.4333333333333,332.5,52.9583333333333,10.36,22,32.35,46,23.6304347826087,318,31.7391304347826,15.11,16,36.69,63,25.7958333333333,364.791666666667,35.2916666666667,12.54,19,36.56,73,25.9541666666667,368.125,43.7083333333333,12.08,29
"2001-12-24",2001-12-24,35.52,71,29.2470588235294,460.411764705882,30.1764705882353,19.23,15,32.69,83,20.7708333333333,305.208333333333,57.7916666666667,9.62,21,32.63,42,23.5666666666667,325.541666666667,31.9583333333333,14.67,19,37.36,47,29.78125,495.71875,26.625,17.35,17,37.78,59,27.3173913043478,384.260869565217,39.7391304347826,14.29,28
"2001-12-25",2001-12-25,35.06,80,28.9375,424.1875,34.875,18.07,15,34.44,87,22.5291666666667,339.958333333333,57.2916666666667,12.08,19,34.08,55,24.4416666666667,358.916666666667,35.5416666666667,14.9,17,37.96,51,31.468,671.56,26.14,18.12,16,37.78,61,27.6739130434783,338.173913043478,42.695652173913,18.15,27
"2001-12-26",2001-12-26,38.09,66,32.4,687.083333333333,25.5,18.74,10,35.83,85,22.525,302.291666666667,54.5833333333333,10.08,22,35.19,43,25.525,328.833333333333,28.0416666666667,14.65,16,35.29,55,28.3166666666667,540,29.8611111111111,13.9,20,36.09,64,26.7208333333333,368.041666666667,42.375,15.19,29
"2001-12-27",2001-12-27,35.13,57,29.1875,557.6875,27,19.57,12,32.69,78,22.8708333333333,332.958333333333,48.4583333333333,12.9,22,32.17,44,24.3708333333333,352.291666666667,30.2916666666667,16.68,18,32.58,53,24.875,361.166666666667,29.1666666666667,15.49,15,33.15,50,26.5291666666667,351.416666666667,34.75,18.15,25
"2001-12-28",2001-12-28,36.71,79,28.955,419,41.35,19.46,19,33.92,79,23.75,287.916666666667,52.4166666666667,13.83,26,33.38,47,25.4708333333333,309.666666666667,35.625,16.42,27,36.84,53,26.5,301.34,37.9,16.24,14,36.84,61,27.3416666666667,320.833333333333,45.5833333333333,17.81,31
"2001-12-29",2001-12-29,33.02,71,28.2133333333333,430.066666666667,45.3333333333333,20.42,33,32.99,83,23.4333333333333,252.833333333333,55.2916666666667,15.21,31,31.58,65,24.0291666666667,255.166666666667,42.8333333333333,15.83,28,33.69,79,23.4875,265.5,54.2916666666667,15.91,18,34.7,91,23.9277777777778,280.888888888889,63.1296296296296,15.08,43
"2001-12-30",2001-12-30,31.37,81,25.15625,474.4375,50.75,17.61,29,31.11,85,20.6458333333333,270.375,62.5833333333333,12.8,27,31.53,74,21.0083333333333,292.208333333333,53.125,14.98,20,32.12,82,22.552,311.16,51.94,14.62,31,31.76,85,23.475,345.833333333333,59.1666666666667,16.37,41
"2001-12-31",2001-12-31,34.95,76,28.76,610.933333333333,35.7333333333333,17.81,14,32.02,87,21.5333333333333,338.875,60.2083333333333,11.44,27,31.5,76,22.5208333333333,369.666666666667,49.4583333333333,14.24,25,33.92,80,24.525,336.708333333333,50.5833333333333,15.91,28,35.32,83,25.4791666666667,359.333333333333,54.5416666666667,15.52,33
"2002-01-01",2002-01-01,33.48,71,27.63125,510.5625,38.375,19.26,19,31.09,84,21.9708333333333,302.041666666667,58.9166666666667,13.67,32,30.16,67,22.5666666666667,300.083333333333,44.875,16.27,30,32.69,85,21.4409090909091,239,55.5454545454545,12.34,24,33.28,89,22.6208333333333,312.208333333333,62.0833333333333,13.65,38
"2002-01-02",2002-01-02,32.79,89,26.5647058823529,519.470588235294,46.4705882352941,19.52,23,29.28,85,21.1125,284.875,64.5,15.13,37,28.72,73,21.2652173913043,280.521739130435,52.8260869565217,16.6,33,32.12,81,22.7708333333333,355.708333333333,46.75,14.44,28,32.79,88,23.8708333333333,354.916666666667,54.7916666666667,16.14,37
"2002-01-03",2002-01-03,24.49,85,21.2888888888889,120.055555555556,68.7777777777778,17.71,54,21.94,87,18.7625,75.25,69.5416666666667,15,52,20.47,70,18.825,67.375,57,17.12,49,27.35,81,20.9833333333333,284.833333333333,54.2083333333333,14.77,36,27.87,90,21.6875,254.541666666667,63.4166666666667,9.36,43
"2002-01-04",2002-01-04,23.36,86,19.59,274.3,67.7,16.55,59,22.94,84,17.0208333333333,116.708333333333,62.2916666666667,12.7,40,20.93,71,16.6125,139.833333333333,54.4166666666667,12.57,38,23.28,81,17.028,193.28,56.46,11.44,38,21.65,79,19,1,57.25,15.73,46
"2002-01-05",2002-01-05,25.34,89,21.2857142857143,924.285714285714,45.1428571428571,15.16,33,26.27,85,17.275,341.416666666667,60.0416666666667,10.57,28,24.44,71,16.7416666666667,367.916666666667,50.375,11.98,30,26.63,87,17.4,372.75,55.0833333333333,7.85,27,26.86,75,20.9473684210526,528.157894736842,49.7894736842105,15.75,35
"2002-01-06",2002-01-06,32.99,88,27.0307692307692,765.538461538462,31.9230769230769,15.11,10,31.04,88,18.8375,349.333333333333,59.25,7.44,23,30.31,68,20.2625,380.083333333333,42.9166666666667,9.83,15,34.28,81,22.9708333333333,371.125,42.9166666666667,9.9,19,35.5,89,17.2333333333333,189.604166666667,67.1458333333333,9.8,27
"2002-01-07",2002-01-07,36.97,71,31.05,652.142857142857,23.7857142857143,18.56,9,33.97,87,21.3125,341.083333333333,57.5833333333333,9.42,20,33.82,51,24.3833333333333,368.5,30.7083333333333,13.77,15,37.8,54,26.4652173913043,315.130434782609,30.7391304347826,14.93,16,37.75,69,26.9958333333333,334.791666666667,42.0416666666667,14.52,27
"2002-01-08",2002-01-08,34.59,70,28.76875,568.5,33.1875,19.77,20,32.79,84,22.5375,334.916666666667,51.7083333333333,10.98,18,32.69,47,24.6041666666667,370.125,26.625,16.78,14,32.07,47,25.3,341.708333333333,33.6666666666667,17.92,18,33.33,68,25.6260869565217,359.652173913043,46.3478260869565,16.86,31
"2002-01-09",2002-01-09,32.43,81,25.1777777777778,559,55.1111111111111,20.03,25,31.76,90,22.825,338.291666666667,62.125,14.54,31,31.73,80,23.8291666666667,353.583333333333,48.6666666666667,15,27,32.66,87,23.6346153846154,331.423076923077,58.6153846153846,14.98,33,34.59,89,25.6458333333333,363.875,56.75,15,36
"2002-01-10",2002-01-10,36.82,67,29.2916666666667,521.083333333333,36.5,22.17,14,33.85,88,24.175,318.541666666667,61.0416666666667,15.57,29,33.48,56,25.8041666666667,334.666666666667,41.1666666666667,18.46,28,35.73,80,26.2375,329.875,48.5,17.5,27,37.49,86,26.9916666666667,338.125,54,16.24,31
"2002-01-11",2002-01-11,35.26,71,29.4235294117647,511.647058823529,42.7647058823529,22.27,25,33.51,85,25.1,325.416666666667,55.25,17.43,32,33.2,58,25.6541666666667,333.25,41.7083333333333,19.82,29,32.32,70,24.7958333333333,327.333333333333,55.75,18.51,40,34.44,80,25.6708333333333,316.5,62,19.75,41
"2002-01-12",2002-01-12,36.17,67,29.55625,542.9375,44.4375,22.04,26,33.92,79,25.6,325.375,56.1666666666667,18.43,32,34,66,26.1791666666667,353.333333333333,43.75,18.41,27,33.79,76,24.4333333333333,281.166666666667,59.2916666666667,18.59,36,35.03,84,25.6583333333333,287.958333333333,63.2916666666667,18.72,41
"2002-01-13",2002-01-13,26.89,56,22.39375,508.0625,36.3125,18.12,26,25.78,73,21.7125,205.25,44.7083333333333,17.97,30,26.55,53,21.7333333333333,161.5,38.125,17.84,29,25.29,85,19.6666666666667,348.416666666667,51,13,29,27.81,89,22.6,1,71.5,18.66,53
"2002-01-14",2002-01-14,28.25,44,21.7111111111111,509.055555555556,18.6666666666667,15.78,9,25.44,68,18.0791666666667,348.458333333333,33.5833333333333,11.44,13,24.52,37,18.0583333333333,373,22.1666666666667,13.42,12,26.68,67,16.4875,382.333333333333,34.9583333333333,4.52,12,27.5260176160551,59.4425096799459,18.0451310743379,319.973052633053,40.9262600139438,10.7870961794728,21.2100918344944
"2002-01-15",2002-01-15,31.19,61,23.5333333333333,513.666666666667,28.5,13.9,10,28.79,83,16.7041666666667,340.5,53.5833333333333,5.03,21,27.79,43,18.3833333333333,367.875,28.5416666666667,8.7,16,30.06,78,18.7416666666667,369.75,43.125,5.85,20,31.24,89,24.165,545.75,39.8,18.12,28
"2002-01-16",2002-01-16,32.84,68,24.3266666666667,386.733333333333,35.4666666666667,15.68,10,29.75,84,18.4375,258.458333333333,59.9166666666667,9.39,26,28.23,45,20.7541666666667,303.041666666667,33.1666666666667,13.95,20,32.35,84,20.696,307.04,53.28,10.8,22,32.22,88,21.8375,343.791666666667,56.875,11.75,31
"2002-01-17",2002-01-17,31.5,71,23.8583333333333,623.916666666667,43.9166666666667,17.38,19,29.49,87,18.2125,254.458333333333,64.1666666666667,10.03,28,27.76,69,18.7291666666667,280.375,51.5,11.8,28,28.07,86,18.8240740740741,249.814814814815,65.5,12.24,38,30.73,92,19.894,304.36,70.56,13.08,39
"2002-01-18",2002-01-18,30.6,88,23.4631578947368,356.736842105263,51.3157894736842,16.86,26,28.18,86,19.0208333333333,242.916666666667,64.2916666666667,11.85,30,26.24,73,18.7375,224.666666666667,55.8333333333333,12.98,32,29.18,84,19.6416666666667,309.791666666667,62.3333333333333,12.34,33,30.83,90,21.1791666666667,352.791666666667,65.0833333333333,13.77,38
"2002-01-19",2002-01-19,34.15,91,26.6,524.352941176471,37.0588235294118,14.62,12,32.66,87,20.5625,318.75,55.375,9.95,16,31.09,68,20.9958333333333,344.416666666667,44.0416666666667,11.72,19,32.3,72,22.3041666666667,256.666666666667,48.9583333333333,15.78,26,34.67,83,21.984,271.22,59.68,13.54,34
"2002-01-20",2002-01-20,27.71,84,22.1625,448.5,52.0625,17.12,33,27.35,81,19.1538461538462,193.230769230769,59.2307692307692,13.8,29,25.06,76,18.2625,244,55.5,12.9,29,22.61,79,18.0791666666667,156,65.4166666666667,15.06,51,24.64,86,18.9666666666667,194.791666666667,71.75,14.44,53
"2002-01-21",2002-01-21,31.83,94,25.05,532.6875,44.75,12.67,19,30.75,88,19.1333333333333,339.416666666667,62.9166666666667,9.39,26,28.85,78,19.2333333333333,367.458333333333,51.875,10.34,24,32.4,84,21.7913043478261,324.086956521739,51.304347826087,10.44,23,33.07,90,23.6875,366.708333333333,57.5,12.36,30
"2002-01-22",2002-01-22,35.47,81,28.18,417.466666666667,38,18.38,10,31.81,89,20.275,231.041666666667,63.8333333333333,10.47,27,30.7,67,22.2583333333333,260.041666666667,43.5416666666667,13.54,17,35.47,60,26.4391304347826,350.913043478261,37.1304347826087,15.98,15,36.53,78,25.6583333333333,354.625,49,14.62,25
"2002-01-23",2002-01-23,34.26,66,27.0181818181818,589.545454545455,34.3636363636364,18.36,15,30.86,86,21.1583333333333,297.166666666667,57.5,12.39,24,30.37,57,22.6458333333333,320.25,36.6666666666667,16.4,19,31.78,65,24.9541666666667,295.375,30.7916666666667,17.53,15,33.61,71,26.72,404.8,37.2,18.64,27
"2002-01-24",2002-01-24,36.56,61,29.5,544.875,26.5,18.92,10,34.1,87,22.2666666666667,325.291666666667,54.875,11.62,18,32.07,64,23.8041666666667,334.583333333333,39.25,15.08,19,33.82,66,23.414,273.02,44.88,14.93,26,35.29,81,24.438,299.08,51.72,14.21,27
"2002-01-25",2002-01-25,32.74,59,27.6266666666667,567.866666666667,34.8666666666667,20.83,23,31.81,85,21.1541666666667,330.625,57.1666666666667,11.49,23,29.95,60,22.5791666666667,351.333333333333,39.5,15.13,24,30.52,77,22.3583333333333,333.083333333333,50.1666666666667,13.24,29,32.63,89,23.8958333333333,344.041666666667,52.8333333333333,14.49,34
"2002-01-26",2002-01-26,26.94,70,22.8071428571429,492.785714285714,46.5,18.02,32,24.44,81,19.35,186,53.875,13.42,35,24.1,61,18.6086956521739,194.565217391304,48.1739130434783,15.34,32,27.2,77,20.6041666666667,321.958333333333,49.3333333333333,14.21,30,28.77,86,21.4,343.708333333333,59.375,15.75,39
"2002-01-27",2002-01-27,34.59,86,25.8411764705882,528.352941176471,37.2352941176471,13.36,10,32.22,88,19.0583333333333,331.125,58.625,6.88,20,30.78,63,20.6125,362,38.9583333333333,9.93,16,35.11,72,23.9416666666667,350.875,37.5416666666667,9.93,17,35.39,79,22.3894736842105,411.105263157895,55,11.85,26
"2002-01-28",2002-01-28,31.47,61,25.0722222222222,486.833333333333,30.4444444444444,16.32,16,31.76,81,21.125,323.916666666667,47.375,11.13,18,29.57,46,22.7208333333333,353.583333333333,30.5833333333333,16.91,18,30.26,56,22.4458333333333,348.291666666667,30.7083333333333,11.57,16,31.45,63,23.4833333333333,357.375,37.5416666666667,15.26,25
"2002-01-29",2002-01-29,31.58,72,25.7944444444444,384,47.5555555555556,17.38,33,31.76,76,21.475,305.541666666667,51.5,10.62,27,30.13,55,22.5625,312.208333333333,38.25,14.75,26,32.76,61,22.2217391304348,301.173913043478,41.1304347826087,11.34,28,32.58,70,22.085,367.7,49.15,12.08,37
"2002-01-30",2002-01-30,36.77,91,29.8357142857143,617.785714285714,42.7142857142857,19.31,11,34.67,88,24.05,310.5,58.8333333333333,14.36,27,34.08,71,24.6208333333333,341.416666666667,47.0833333333333,15.57,18,32.89,86,22.9095238095238,246.666666666667,59,14.8,38,32.94,91,24.6454545454545,287.636363636364,62.8636363636364,15.62,45
"2002-01-31",2002-01-31,29.13,71,23.58125,535.375,33.9375,17.74,16,28.51,87,21.208,299.2,54.98,14.67,22,25.91,80,20.5291666666667,322.583333333333,52.5,14.36,25,29.75,78,21.2,341.916666666667,42.3333333333333,11.24,23,29.31,82,21.8666666666667,394.47619047619,46.0476190476191,12.52,32
"2002-02-01",2002-02-01,33.02,71,26.7294117647059,497.294117647059,35,17.07,14,31.4,88,19.5916666666667,317.833333333333,60.875,9.03,22,29.88,63,20.9291666666667,351.791666666667,43,12.49,23,34.1,68,22.2625,343.875,42.375,10.85,22,32.35,80,22.5666666666667,346.75,51.9583333333333,11,34
